"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"CDS:b3344:tusC:mnm28529-s28229U34-tRNA_synthesis_2-thiolation_protein:cds3281:-:359:NC_000913.3"	0.83148054587436	4.10860388078262	0.856943774251564	0.372014003826958	0.627372891363696
"CDS:b0795:ybhG:putative_membrane_fusion_protein_28MFP29_component_of_efflux_pump2C_membrane_anchor:cds776:-:998:NC_000913.3"	0.459892992114348	5.9202263120923	0.856312590085933	0.372184528944625	0.627372891363696
"CDS:b0142:folK:2-amino-4-hydroxy-6-hydroxymethyldihyropteridine_pyrophosphokinase:cds137:-:479:NC_000913.3"	1.29992044821772	3.01325081681399	0.85616285488413	0.372224999657606	0.627372891363696
"CDS:b0705:ybfL:putative_periplasmic_protein:cds693:+:1136:NC_000913.3"	-3.22774240597958	1.60077341995272	0.861212143394582	0.37233950239664	0.627372891363696
"CDS:b1157:stfE:e14_prophage3B_putative_tail_fiber_assembly_protein:cds1134:-:500:NC_000913.3"	-3.22774240597958	1.60077341995272	0.861212143394582	0.37233950239664	0.627372891363696
"CDS:b1351:racC:Rac_prophage3B_uncharacterized_protein:cds1337:-:275:NC_000913.3"	-3.22774240597958	1.60077341995272	0.861212143394582	0.37233950239664	0.627372891363696
"CDS:b3121:yhaC:pentapetide_repeats-related_protein:cds3068:+:1187:NC_000913.3"	-3.22774240597958	1.60077341995272	0.861212143394582	0.37233950239664	0.627372891363696
"CDS:b2981:yghO:glycolate-inducible_glc_operon_transcriptional_repressor3B_autorepressor:cds2934:-:1100:NC_000913.3"	1.43698228297061	2.94717771087652	0.854188935430991	0.372759132160749	0.627372891363696
"CDS:b3227:dcuD:putative_transporter:cds3171:+:1367:NC_000913.3"	1.43698228297061	2.94717771087652	0.854188935430991	0.372759132160749	0.627372891363696
"CDS:b2881:xdhD:putative_hypoxanthine_oxidase2C_molybdopterin-binding2FFe-S_binding:cds2837:+:2870:NC_000913.3"	0.84361985235007	4.3433711008738	0.854091654791202	0.37278548553891	0.627372891363696
"CDS:b2152:yeiB:DUF418_family_putative_inner_membrane_protein:cds2136:-:1157:NC_000913.3"	0.803077843909018	4.41689480054654	0.853933284055867	0.372828394239954	0.627372891363696
"CDS:b1703:ppsR:bifunctional_regulatory_protein,_PEP_synthase_kinase_and_PEP_synthase_pyrophosphorylase:cds1691:+:833:NC_000913.3"	0.563958918722047	5.11366592788489	0.853805867067839	0.372862921766778	0.627372891363696
"CDS:b1158:pinE:e14_prophage3B_site-specific_DNA_recombinase:cds1135:+:554:NC_000913.3"	1.64324467674927	2.06270433665196	0.85233642483722	0.373261459218185	0.627372891363696
"CDS:b3141:agaI:galactosamine-6-phosphate_isomerase:cds3086:+:755:NC_000913.3"	1.64324467674927	2.06270433665196	0.85233642483722	0.373261459218185	0.627372891363696
"CDS:b4533:ynfO:uncharacterized_protein2C_Qin_prophage:cds1535:+:233:NC_000913.3"	1.64324467674927	2.06270433665196	0.85233642483722	0.373261459218185	0.627372891363696
"CDS:b4678:yoeI:uncharacterized_protein:cds1997:-:62:NC_000913.3"	-1.44168557058557	2.91369170913453	0.851280137823507	0.373548337363269	0.627421361314082
"CDS:b4516:insA:IS1_repressor_TnpA:cds968:+:275:NC_000913.3"	1.16647626652317	3.40746079515899	0.851143165392239	0.373585562113128	0.627421361314082
"CDS:b3455:livG:leucine2Fisoleucine2Fvaline_transporter_subunit:cds3390:-:767:NC_000913.3"	1.33998844103292	2.76903867155952	0.850671278477206	0.373713848649499	0.627421361314082
"CDS:b1321:ycjX:DUF463_family_protein2C_putative_P-loop_NTPase:cds1305:+:1397:NC_000913.3"	0.849606129636798	4.90162121451397	0.865745989738905	0.374578063484021	0.628634786300223
"CDS:b1249:clsA:cardiolipin_synthase_1:cds1228:-:1460:NC_000913.3"	-0.425614187233809	6.58242198015683	0.845353233566821	0.37516419540519	0.629101061802784
"CDS:b0964:yccT:UPF0319_family_protein:cds944:-:662:NC_000913.3"	1.29085735451766	2.90532525919114	0.84498378785228	0.375265265686397	0.629101061802784
"CDS:b4031:xylE:D-xylose_transporter:cds3946:-:1475:NC_000913.3"	1.11469734421737	3.62031554231979	0.844927807732419	0.375280583897205	0.629101061802784
"CDS:b4166:queG:epoxyqueuosine_reductase2C_cobalamine-stimulated3B_queosine_biosynthesis:cds4084:-:1139:NC_000913.3"	0.4747637130669	5.88506889295732	0.84163981374101	0.376181953714086	0.630178249493267
"CDS:b2886:ygfS:putative_4Fe-4S_ferredoxin-type_oxidoreductase_subunit:cds2841:-:488:NC_000913.3"	1.40790157943827	3.0826215312427	0.841549449181034	0.376206772255994	0.630178249493267
"CDS:b1411:ynbD:putative_phosphatase_inner_membrane_protein:cds1398:+:1292:NC_000913.3"	1.00943418034496	3.9082484043891	0.840282983236012	0.376554865721383	0.630523671162708
"CDS:b2930:yggF:fructose_12C6_bisphosphatase_isozyme:cds2886:-:965:NC_000913.3"	1.5179418296973	2.63473777358631	0.838709808131258	0.37698793599821	0.631011068766873
"CDS:b1583:ynfB:UPF0482_family_putative_periplasmic_protein:cds1570:+:341:NC_000913.3"	0.41039401648232	6.26715856619404	0.837516010380855	0.377317071109021	0.631324195786329
"CDS:b1838:pphA:serine2Fthreonine-specific_protein_phosphatase_1:cds1829:-:656:NC_000913.3"	1.45393739754593	2.94272879257009	0.83597638156307	0.377742193802067	0.63144588249658
"CDS:b0612:citT:citrate,succinate_antiporter:cds609:-:1463:NC_000913.3"	1.34784279732749	3.21771915777415	0.835654712597154	0.377831104402609	0.63144588249658
"CDS:b1745:astB:succinylarginine_dihydrolase:cds1733:-:1343:NC_000913.3"	1.56061789092995	2.48138118978455	0.835559620621425	0.377857394257936	0.63144588249658
"CDS:b0058:rluA:dual_specificity_23S_rRNA_pseudouridine28746292C_tRNA_pseudouridine283229_synthase2C_SAM-dependent:cds55:-:659:NC_000913.3"	-0.716174934670249	4.7729051218319	0.834496539202739	0.37815148998965	0.63144588249658
"CDS:b1761:gdhA:glutamate_dehydrogenase2C_NADP-specific:cds1749:+:1343:NC_000913.3"	-0.439103484483269	6.08165041551825	0.834394375063569	0.378179771348372	0.63144588249658
"CDS:b1799:dmlR:transcriptional_activator_of_dmlA:cds1789:-:923:NC_000913.3"	0.432077411354454	6.18448525134577	0.834168407874227	0.378242335554882	0.63144588249658
"CDS:b0099:mutT:nucleoside_triphosphate_pyrophosphohydrolase2C_marked_preference_for_dGTP:cds96:+:389:NC_000913.3"	0.773293309925848	4.28033868617774	0.832142120727319	0.378804059019773	0.632146165333786
"CDS:b4402:yjjY:uncharacterized_protein:cds4317:+:140:NC_000913.3"	-1.51965045785861	2.9101053496804	0.830708727523413	0.37920218314207	0.632181477450803
"CDS:b0044:fixX:putative_4Fe-4S_ferredoxin-type_protein:cds42:+:287:NC_000913.3"	1.89535707205202	1.99577772616168	0.830238843519253	0.379332830816351	0.632181477450803
"CDS:b0292:ecpB:ECP_production_pilus_chaperone:cds288:-:668:NC_000913.3"	1.89535707205202	1.99577772616168	0.830238843519253	0.379332830816351	0.632181477450803
"CDS:b0981:etk:tyrosine-protein_kinase2C_role_in_O-antigen_capsule_formation:cds961:-:2180:NC_000913.3"	-0.646451182378106	4.90320328585935	0.830018067164146	0.379394239505241	0.632181477450803
"CDS:b4286:yjhV:IS30_transposase:cds4199:+:329:NC_000913.3"	1.45732719222435	2.80257134261192	0.828848720474742	0.37971974276547	0.632486707964674
"CDS:b4075:nrfF:heme_lyase_28NrfEFG29_for_insertion_of_heme_into_c5522C_subunit_NrfF:cds3991:+:383:NC_000913.3"	-1.26767089215771	4.18877286624576	0.85503308391022	0.379917292187269	0.63257866110162
"CDS:b0098:secA:preprotein_translocase_subunit2C_ATPase:cds95:+:2705:NC_000913.3"	0.52454480552381	9.47943833851617	0.824923322406458	0.380815525475567	0.633311878811809
"CDS:b1298:puuD:gamma-glutamyl-gamma-aminobutyrate_hydrolase:cds1282:+:764:NC_000913.3"	-1.21729159860829	4.31836389228777	0.854984214321052	0.381240195147436	0.633311878811809
"CDS:b2632:yfjP:CP4-57_prophage3B_50S_ribosome-binding_GTPase_family_protein:cds2608:+:863:NC_000913.3"	0.929716601738629	3.89830407846961	0.822943123764766	0.381370119827405	0.633311878811809
"CDS:b1195:ymgE:UPF0410_family_putative_inner_membrane_protein:cds1175:+:254:NC_000913.3"	-3.1169722611435	1.57035992151676	0.827655215225685	0.381497727178041	0.633311878811809
"CDS:b1408:ynbA:inner_membrane_protein:cds1395:+:605:NC_000913.3"	-3.1169722611435	1.57035992151676	0.827655215225685	0.381497727178041	0.633311878811809
"CDS:b2384:ypdE:aminopeptidase:cds2369:-:1037:NC_000913.3"	-3.1169722611435	1.57035992151676	0.827655215225685	0.381497727178041	0.633311878811809
"CDS:b2856:ygeK:uncharacterized_protein:cds2815:-:632:NC_000913.3"	-3.1169722611435	1.57035992151676	0.827655215225685	0.381497727178041	0.633311878811809
"CDS:b4415:hokE:toxic_polypeptide2C_small:cds577:+:152:NC_000913.3"	-3.1169722611435	1.57035992151676	0.827655215225685	0.381497727178041	0.633311878811809
"CDS:b2269:elaD:protease2C_capable_of_cleaving_an_AMC-ubiquitin_model_substrate:cds2253:+:1211:NC_000913.3"	1.16773142005103	3.40672422594224	0.821406383825689	0.381801358631496	0.633579252336956
"CDS:b0290:ecpD:polymerized_tip_adhesin_of_ECP_fibers:cds286:-:1643:NC_000913.3"	0.889099136866124	4.06461655519506	0.819944089458936	0.382212393450128	0.633687896308408
"CDS:b3247:rng:ribonuclease_G:cds3190:-:1469:NC_000913.3"	0.4226287861886	7.25381131441226	0.819776290972582	0.382259602677305	0.633687896308408
"CDS:b3839:tatC:TatABCE_protein_translocation_system_subunit:cds3773:+:776:NC_000913.3"	-0.414484471169766	6.93189027595545	0.819115428595624	0.382445618909632	0.633687896308408
"CDS:b0330:prpR:propionate_catabolism_operon_regulatory_protein:cds327:-:1586:NC_000913.3"	1.61455778147351	2.25243233496607	0.818133032437896	0.382722392819929	0.633687896308408
"CDS:b2644:yfjY:CP4-57_prophage3B_putative_DNA_repair_protein:cds2619:+:482:NC_000913.3"	1.61455778147351	2.25243233496607	0.818133032437896	0.382722392819929	0.633687896308408
"CDS:b4462:ygaQ:adhesin-like_autotransporter:cds2626:+:2252:NC_000913.3"	1.61455778147351	2.25243233496607	0.818133032437896	0.382722392819929	0.633687896308408
"CDS:b1775:ydjK:putative_transporter:cds1763:-:1379:NC_000913.3"	1.40501393058642	2.52341750816362	0.814517541177603	0.383743621354521	0.634905678815895
"CDS:b2163:yeiL:putative_transcriptional_regulator:cds2147:+:659:NC_000913.3"	1.40501393058642	2.52341750816362	0.814517541177603	0.383743621354521	0.634905678815895
"CDS:b2342:fadI:beta-ketoacyl-CoA_thiolase2C_anaerobic2C_subunit:cds2325:-:1310:NC_000913.3"	0.602933671767225	5.44566259348571	0.813754902617173	0.384009092429983	0.635108450598751
"CDS:b4210:ytfF:DMT_transporter_family_inner_membrane_protein:cds4128:-:965:NC_000913.3"	-0.920889231462677	3.9117161892693	0.810633438137741	0.384845342663797	0.636122392611925
"CDS:b4375:prfC:peptide_chain_release_factor_RF-3:cds4289:+:1589:NC_000913.3"	0.414965894906113	7.0734199227722	0.810411496372384	0.384908441434173	0.636122392611925
"CDS:b1022:pgaC:biofilm_PGA_synthase_PgaCD2C_catalytic_subunit3B_poly-beta-12C6-N-acetyl-D-glucosamine_synthase3B_c-di-GMP-stimulated_activity_and_dimerization:cds1003:-:1325:NC_000913.3"	1.01846797951311	3.67499963204905	0.807515677090532	0.385733177499029	0.637202646230691
"CDS:b2808:gcvA:glycine_cleavage_system_transcriptional_activator3B_autorepressor:cds2770:-:917:NC_000913.3"	-0.766241558142418	4.98750926978517	0.813508611205183	0.385963541149648	0.637202646230691
"CDS:b1097:yceG:septation_protein2C_ampicillin_sensitivity:cds1074:+:1022:NC_000913.3"	0.522670748418075	5.27357640824834	0.80660799289743	0.385992242046134	0.637202646230691
"CDS:b1852:zwf:glucose-6-phosphate_1-dehydrogenase:cds1843:-:1475:NC_000913.3"	0.448315546013675	8.04798878643289	0.805726984179882	0.386243946668649	0.63738139583939
"CDS:b2527:hscB:HscA_co-chaperone2C_J_domain-containing_protein_Hsc563B_IscU-specific_chaperone_HscAB:cds2508:-:515:NC_000913.3"	0.571750874110812	5.06936314302829	0.805024730843893	0.386444759989106	0.637476062877353
"CDS:b4298:yjhH:putative_lyase2Fsynthase:cds4212:-:905:NC_000913.3"	1.13499165291125	3.24442225371879	0.803097241860506	0.386996755095001	0.638149751258696
"CDS:b2427:murR:repressor_for_murPQ2C_MurNAc_6-P_inducible:cds2406:-:857:NC_000913.3"	-0.71928823824223	4.48995488377834	0.802248998236641	0.387240056573543	0.638314099188733
"CDS:b4055:aphA:acid_phosphatase2Fphosphotransferase2C_class_B2C_non-specific:cds3971:+:713:NC_000913.3"	-0.465150944756362	8.47651403221125	0.80159756684793	0.387427064921296	0.638385567856967
"CDS:b2193:narP:response_regulator_in_two-component_regulatory_system_with_NarQ_or_NarX:cds2176:+:647:NC_000913.3"	-0.401291759944225	6.30171463122875	0.800926805635238	0.387619766390485	0.638466360948597
"CDS:b2959:yggL:DUF469_family_protein:cds2913:-:326:NC_000913.3"	-0.394062263925334	7.15989462870783	0.80004119915622	0.387874414451116	0.638503000737592
"CDS:b1601:tqsA:pheromone_AI-2_transporter:cds1589:+:1034:NC_000913.3"	-0.616580064396875	4.91347625867854	0.799850207340188	0.387929365884676	0.638503000737592
"CDS:b3167:rbfA:30s_ribosome_binding_factor:cds3113:-:401:NC_000913.3"	0.415277637273027	6.5425075503849	0.797769668747477	0.388528741485762	0.639252768294235
"CDS:b2147:preA:dihydropyrimidine_dehydrogenase2C_NADH-dependent2C_subunit_C:cds2131:+:1235:NC_000913.3"	0.693083020306974	6.61468235634201	0.843783502263116	0.389068168710326	0.63990338332668
"CDS:b0157:yadS:UPF0126_family_inner_membrane_protein:cds152:-:623:NC_000913.3"	-0.767167317723484	4.54118592930881	0.794755995672195	0.389399453587093	0.640211310300052
"CDS:b3479:nikD:nickel_transporter_subunit:cds3414:+:764:NC_000913.3"	0.66406115948234	6.03459282171124	0.82545365732826	0.38964708455564	0.640381525061119
"CDS:b1144:ymfJ:e14_prophage3B_uncharacterized_protein:cds1120:-:308:NC_000913.3"	1.31786228933754	2.86922644664701	0.79185912622974	0.390239235160843	0.640477260719815
"CDS:b4304:sgcC:putative_PTS_system_EIIC_permease_component:cds4218:-:1313:NC_000913.3"	1.31786228933754	2.86922644664701	0.79185912622974	0.390239235160843	0.640477260719815
"ncRNA:agrB:rna126:+:83:NC_000913.3"	1.31786228933754	2.86922644664701	0.79185912622974	0.390239235160843	0.640477260719815
"CDS:b4374:yjjG:dUMP_phosphatase:cds4288:+:677:NC_000913.3"	0.606950102106963	4.94288499840206	0.791422540265106	0.390366038624945	0.640477260719815
"CDS:b0619:citA:sensory_histidine_kinase_in_two-component_regulatory_system_with_CitB:cds616:+:1658:NC_000913.3"	0.723768953158126	4.57331593983297	0.791145833176609	0.390446439010503	0.640477260719815
"CDS:b3907:rhaT:L-rhamnose,proton_symporter:cds3835:-:1034:NC_000913.3"	1.23706935619898	3.16015232803273	0.789812280220964	0.390834273836451	0.640477260719815
"CDS:b0892:rarA:DNA-dependent_ATPase_involved_in_processing_recombination_intermediates_at_replication_forks:cds872:+:1343:NC_000913.3"	-0.437958274358308	5.90894005383484	0.789021982571437	0.391064393277945	0.640477260719815
"CDS:b2992:hybE:hydrogenase_2-specific_chaperone:cds2945:-:488:NC_000913.3"	0.740138197055452	6.63747800023555	0.8454390012126	0.391361409442973	0.640477260719815
"CDS:b0443:fadM:long-chain_acyl-CoA_thioesterase_III:cds435:+:398:NC_000913.3"	1.10265378308994	3.52956202802364	0.787746504027689	0.391436226297389	0.640477260719815
"CDS:b3059:plsY:putative_glycerol-3-phosphate_acyltransferase:cds3009:+:617:NC_000913.3"	-0.66823718699527	5.17659580481058	0.788672329977454	0.391442665277784	0.640477260719815
"CDS:b3569:xylR:xylose_divergent_operon_transcriptional_activator:cds3508:+:1178:NC_000913.3"	-0.695834721017616	4.71495373919863	0.787699917033336	0.391449817797376	0.640477260719815
"CDS:b0891:lolA:lipoprotein_chaperone:cds871:+:611:NC_000913.3"	-0.390125642971261	7.2799063493939	0.78752255933161	0.391501567555016	0.640477260719815
"CDS:b3769:ilvM:acetolactate_synthase_2_small_subunit:cds3710:+:263:NC_000913.3"	-1.02186297371947	3.77502260533365	0.787257525042089	0.391578919301471	0.640477260719815
"CDS:b1381:ydbH:putative_membrane-anchored_protein2C_function_unknown:cds1368:+:2639:NC_000913.3"	-0.40961920142157	6.25215079718321	0.783684488065204	0.392624022834834	0.641851941705962
"CDS:b3882:yihU:gamma-hydroxybutyrate_dehydrogenase2C_NADH-dependent:cds3810:-:896:NC_000913.3"	1.19645211719446	3.29004972744199	0.783210928736991	0.392762858876508	0.641851941705962
"CDS:b1696:ydiP:putative_DNA-binding_transcriptional_regulator:cds1684:-:911:NC_000913.3"	-1.02738480896164	3.61238250952021	0.782822832640636	0.39287669539742	0.641851941705962
"CDS:b0312:betB:betaine_aldehyde_dehydrogenase2C_NAD-dependent:cds310:-:1472:NC_000913.3"	0.511795349710472	5.2677712429095	0.782412516174721	0.392997104721405	0.641851941705962
"CDS:b1467:narY:nitrate_reductase_2_28NRZ292C_beta_subunit:cds1454:-:1544:NC_000913.3"	1.4821490796248	3.08670783657424	0.783801793886542	0.393151795950684	0.641868692580764
"CDS:b1845:ptrB:protease_II:cds1836:-:2060:NC_000913.3"	0.63060137852053	5.10554469675428	0.7808454946658	0.393457476719412	0.642063138225808
"CDS:b1939:fliG:flagellar_motor_switching_and_energizing_component:cds1926:+:995:NC_000913.3"	-1.84091466870444	5.73670944763865	0.969195070039401	0.393559853403938	0.642063138225808
"CDS:b3509:hdeB:acid-resistance_protein:cds3445:-:326:NC_000913.3"	-0.492964440615435	6.82182653669933	0.779840121097788	0.39483091757058	0.64390040281969
"CDS:b2240:glpT:sn-glycerol-3-phosphate_transporter:cds2222:-:1358:NC_000913.3"	0.619326437434779	11.3142468240239	0.775656737013963	0.394987804061023	0.643919956436972
"ncRNA:rybB:rna32:-:78:NC_000913.3"	-1.48719368789726	2.89468505384086	0.771877116881809	0.396108308195576	0.645464853436989
"CDS:b1921:fliZ:RpoS_antagonist3B_putative_regulator_of_FliA_activity:cds1910:-:551:NC_000913.3"	-2.04294219042284	4.61358486202544	0.903154688995602	0.396225949634587	0.645464853436989
"CDS:b0541:insF1:IS3_transposase_B:cds532:+:866:NC_000913.3"	1.1806772829203	3.07690109412021	0.767844610408881	0.39730919511362	0.646811290155298
"CDS:b3377:yhfT:inner_membrane_protein:cds3314:-:1304:NC_000913.3"	1.36510428631572	2.96780640778339	0.766901511324088	0.397590862248747	0.646811290155298
"CDS:b3895:fdhD:formate_dehydrogenase_formation_protein:cds3823:+:833:NC_000913.3"	-0.505651963014135	5.4276565101177	0.766873106072599	0.397599350579136	0.646811290155298
"CDS:b0754:aroG:3-deoxy-D-arabino-heptulosonate-7-phosphate_synthase2C_phenylalanine_repressible:cds735:+:1052:NC_000913.3"	0.423334738093607	7.71777184514851	0.766110046810831	0.397827480076991	0.646811290155298
"CDS:b3023:ygiV:transcriptional_repressor_for_mcbR_biofilm_gene:cds2972:-:482:NC_000913.3"	1.03008959375927	3.46857950620205	0.766088913649994	0.397833801070643	0.646811290155298
"CDS:b1884:cheR:chemotaxis_regulator2C_protein-glutamate_methyltransferase:cds1876:-:860:NC_000913.3"	-1.30333577087966	3.71587327085911	0.773931897697933	0.397925757714803	0.646811290155298
"CDS:b4493:gapC:aldehyde_dehydrogenase_A2C_NAD-linked:cds1403:-:749:NC_000913.3"	-0.511143378421734	8.2241446231239	0.765233815987845	0.398405918958448	0.647354992267401
"CDS:b3705:yidC:membrane_protein_insertase:cds3653:+:1646:NC_000913.3"	0.497200711240794	9.12037744736227	0.761779494836779	0.399126012041372	0.648055619571562
"CDS:b0921:smtA:putative_S-adenosyl-L-methionine-dependent_methyltransferase:cds901:+:785:NC_000913.3"	0.385084801316761	6.55528873801962	0.761198340409898	0.39930077208478	0.648055619571562
"CDS:b3680:yidL:AraC_family_putative_transcriptional_regulator:cds3628:+:893:NC_000913.3"	-1.22202567978633	3.41375252463384	0.761130929630975	0.399321050970825	0.648055619571562
"CDS:b0864:artP:arginine_transporter_subunit:cds845:-:728:NC_000913.3"	0.407254208508484	6.06495279623093	0.760800688459042	0.399420418993363	0.648055619571562
